PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS
Jack Campbell,EDM,24,G,Left,LAK,Standard (2-way),24,,2,RFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Jared Coreau,-,24,G,Left,DET,Standard (2-way),24,,2,UFAGroup 6,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Trevor Smith,-,31,C,Left,NSH,Standard (2-way),31,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Will O'Neill,-,28,LD,Left,PHI,Standard (1-way),28,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Trent Vogelhuber,-,27,"RW, LW",Right,COL,Standard (2-way),27,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Zach Redmond,-,27,RD,Right,MTL,Standard (1-way),27,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Zach Sill,-,28,C,Left,WSH,Standard (2-way),28,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Aaron Ness,-,26,LD,Left,WSH,Standard (2-way),26,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Cody Bass,-,29,C,Right,NSH,Standard (2-way),29,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Tomas Nosek,NJD,23,"LW, C",Left,DET,Standard (2-way),23,,2,RFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Carter Rowney,-,27,"C, RW",Right,PIT,Standard (2-way),27,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
John Ramage,-,25,RD,Right,CBJ,Standard (2-way),25,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Miikka Salomäki,-,23,"LW, RW",Left,NSH,Standard (1-way),22,,2,RFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Anthony Bitetto,-,25,LD,Left,NSH,Standard (1-way),25,,2,UFA,2018,"$612,500","$612,500","$575,000","$575,000",$0,$0
Jordan Martinook,CAR,23,"LW, RW",Left,ARI,Standard (2-way),22,,2,RFA,2017,"$612,500","$612,500","$625,000","$625,000",$0,$0
Stefan Matteau,-,22,LW,Left,NJD,Standard (1-way),21,,2,UFANo QO,2017,"$612,500","$612,500","$650,000","$650,000",$0,$0
Steven Kampfer,ARI,27,RD,Right,FLA,Standard (1-way),26,,2,UFA,2017,"$612,500","$612,500","$625,000","$625,000",$0,$0
Henri Kiviaho,-,22,G,Left,DAL,Entry-Level,20,,3,UFANo QO,2017,"$611,666","$611,666","$615,000","$575,000","$40,000",$0
Alexander Gudbranson,-,21,RD,Right,MIN,Entry-Level,19,,3,UFANo QO,2017,"$610,000","$610,000","$635,000","$600,000","$35,000",$0
Jaynen Rissling,-,22,LD,Left,NSH,Entry-Level,20,,3,UFANo QO,2017,"$606,666","$606,666","$615,000","$575,000","$40,000",$0
Damon Severson,CBJ,21,RD,Right,NJD,Entry-Level,18,,3,RFA,2017,"$605,833","$888,333","$600,000","$600,000",$0,"$232,500"
Marc Hagel,-,27,RW,Right,MIN,Standard (2-way),26,,2,UFA,2017,"$605,000","$605,000","$600,000","$600,000",$0,$0
Jesse Graham,-,22,RD,Right,NYI,Entry-Level,20,,3,UFANo QO,2017,"$605,000","$605,000","$630,000","$600,000","$30,000",$0
Drew Shore,-,25,C,Right,VAN,Standard (1-way),26,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Steve Bernier,-,31,RW,Right,NYI,Standard (2-way),31,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Justin Fontaine,-,28,RW,Right,NYR,Standard (2-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Jakub Nakladal,-,28,RD,Right,CAR,Standard (1-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
David Musil,-,23,LD,Left,EDM,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Marek Hrivík,-,24,"C, LW",Left,NYR,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
T.J. Tynan,LAK,24,C,Right,CBJ,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Alex Broadhurst,-,23,C,Left,CBJ,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Frank Corrado,-,23,RD,Right,TOR,Standard (1-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Stefan Noesen,CAR,23,"LW, RW",Right,ANA,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Mitch Callahan,-,24,RW,Right,DET,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Alexandre Grenier,-,24,RW,Right,VAN,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$575,000","$25,000",$0
Jordan Binnington,STL,22,G,Left,STL,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Reece Scarlett,-,23,RD,Right,NJD,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Andrew Crescenzi,-,23,C,Left,LAK,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Josh Jooris,-,25,C,Right,NYR,Standard (2-way),25,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Mark McNeill,-,23,"C, RW",Right,CHI,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Ryan Carpenter,SJS,25,"RW, C",Right,SJS,Standard (2-way),25,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Brody Sutter,-,24,C,Right,CAR,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Brenden Kichton,-,24,RD,Right,WPG,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Mat Bodie,-,26,LD,Left,NYR,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Nicklas Jensen,-,23,RW,Left,NYR,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Alex Grant,-,27,RD,Right,BOS,Standard (2-way),27,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Nate Guenin,-,33,RD,Right,ANA,Standard (2-way),33,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Adam Cracknell,-,30,RW,Right,DAL,Standard (2-way),30,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chris Terry,-,27,"LW, RW",Left,MTL,Standard (2-way),27,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Philip Samuelsson,-,24,LD,Left,MTL,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Brad Hunt,COL,27,LD/RD,Left,STL,Standard (2-way),27,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chris Butler,-,29,RD,Left,STL,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Taylor Fedun,PIT,28,RD,Right,BUF,Standard (2-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Joe Whitney,-,28,LW,Left,COL,Standard (2-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Mike Sislo,-,28,RW,Right,COL,Standard (2-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Jim O'Brien,-,27,C,Right,COL,Standard (2-way),27,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chris Mueller,-,30,C,Right,ARI,Standard (2-way),30,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chad Billins,-,27,D,Left,VAN,Standard (2-way),27,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Jayson Megna,BOS,26,"C, LW, RW",Right,VAN,Standard (1-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Michael Chaput,-,24,C,Left,VAN,Standard (2-way),24,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Ben Street,-,29,C,Left,DET,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Tyler Randell,-,25,RW,Right,BOS,Standard (2-way),25,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Tim Schaller,-,25,LW,Left,BOS,Standard (2-way),25,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Tommy Cross,-,26,LD,Left,BOS,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Garret Ross,-,24,LW,Left,ARI,Standard (2-way),24,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Michael Paliotta,-,23,RD,Right,NYR,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Brian Strait,-,28,LD,Left,WPG,Standard (1-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Dustin Stevenson,-,26,LD,Left,DAL,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Justin Peters,-,29,G,Left,ARI,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Andy Miele,-,28,C,Left,PHI,Standard (1-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$575,000","$25,000",$0
Michael Latta,-,25,C,Right,LAK,Standard (1-way),25,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Patrick Cannone,-,29,C,Right,MIN,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chad Nehring,-,29,C,Right,OTT,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Andrew Agozzino,ANA,25,"C, LW",Left,STL,Standard (2-way),25,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Ryan Stanton,-,26,LD,Left,COL,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Adam Clendening,-,23,RD,Right,NYR,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Cole Schneider,-,25,"LW, RW",Left,BUF,Standard (2-way),25,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Zac Dalpe,FLA,26,C,Right,MIN,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Maxime Lagacé,-,23,G,Left,DAL,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Michal Rozsíval,-,37,RD,Right,CHI,35+ (1-way),37,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Dustin Tokarski,BUF,26,G,Left,ANA,Standard (2-way),26,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Joel Hanley,CGY,25,LD/RD,Left,MTL,Standard (2-way),25,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Michael Sgarbossa,WSH,23,C,Left,ANA,Standard (2-way),23,,1,UFANo QO,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Craig Cunningham,-,25,"LW, C",Right,ARI,Standard (2-way),25,,1,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Derek Ryan,EDM,29,"C, RW",Right,CAR,Standard (2-way),29,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Chris Summers,-,28,LD,Left,NYR,Standard (2-way),28,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Lukas Sedlak,-,23,"C, LW, RW",Left,CBJ,Standard (2-way),23,,1,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Peter Budaj,-,33,G,Left,LAK,Standard (2-way),33,,1,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Shawn Thornton,-,38,"LW, RW",Right,FLA,35+ (1-way),38,,1,UFA,2017,"$600,000","$772,000","$600,000","$600,000",$0,"$172,000"
Nick Shore,-,23,C,Right,LAK,Standard (1-way),22,,2,RFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Mat Clark,-,25,RD,Right,COL,Standard (2-way),24,,2,UFAGroup 6,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Matt Hackett,-,26,G,Left,ANA,Standard (2-way),25,,2,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Brent Regner,-,27,RD,Right,FLA,Standard (2-way),26,,2,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Troy Grosenick,NSH,26,G,Left,SJS,Standard (1-way),25,,2,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Zack Stortini,-,30,RW,Right,OTT,Standard (2-way),29,,2,UFA,2017,"$600,000","$600,000","$600,000","$600,000",$0,$0
Guillaume Gelinas,-,23,LD,Left,MIN,Entry-Level,21,,3,RFA,2017,"$596,666","$596,666","$605,000","$575,000","$30,000",$0
Frédérick Gaudreau,MIN,23,"C, LW",Right,NSH,Entry-Level,23,,2,RFA,2017,"$595,000","$595,000","$595,000","$575,000","$20,000",$0
Jean-Sébastien Dea,-,22,C,Right,PIT,Entry-Level,19,,3,RFA,2017,"$593,333","$593,333","$575,000","$575,000",$0,$0
Nick Jensen,WSH,25,RD,Right,DET,Standard (2-way),24,,2,UFAGroup 6,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Andy Andreoff,-,25,"LW, C",Left,LAK,Standard (1-way),24,,2,RFA,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Seth Helgeson,-,25,LD,Left,NJD,Standard (1-way),24,,2,UFAGroup 6,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Max Friberg,-,23,LW,Right,ANA,Standard (2-way),22,,2,RFA,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Scott Wedgewood,DAL,23,G,Left,NJD,Standard (2-way),22,,2,RFA,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Garrett Mitchell,-,24,RW,Right,WSH,Standard (2-way),23,,2,UFAGroup 6,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Scott Darling,-,27,G,Left,CHI,Standard (1-way),26,,2,UFA,2017,"$587,500","$587,500","$600,000","$600,000",$0,$0
Samuel Henley,-,23,C,Left,COL,Entry-Level,21,,3,UFANo QO,2017,"$586,666","$586,666","$590,000","$575,000","$15,000",$0
Jordan Oesterle,CGY,24,LD/RD,Left,EDM,Standard (2-way),24,,1,UFAGroup 6,2017,"$585,000","$585,000","$585,000","$585,000",$0,$0
Jake Chelios,-,25,D,Left,CAR,Standard (2-way),25,,1,RFA,2017,"$585,000","$585,000","$585,000","$575,000","$10,000",$0
Evan McEneny,-,22,LD,Left,VAN,Entry-Level,18,,3,10.2(c),2017,"$585,000","$585,000","$575,000","$575,000",$0,$0
Kurtis MacDermid,NJD,22,"LD/RD, LW",Left,LAK,Entry-Level,18,,3,10.2(c),2017,"$578,333","$578,333","$575,000","$575,000",$0,$0
Marc-Andre Bergeron,-,35,D,Left,CBJ,Standard (2-way),36,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Ryan Carter,-,32,"C, LW",Left,MIN,Standard (2-way),33,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Connor Jones,-,25,"C, LW",Left,NYI,Standard (2-way),26,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Ryan Faragher,-,25,G,Left,ANA,Standard (2-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Stephen Gionta,-,32,"C, RW",Right,NYI,Standard (2-way),33,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Adam Pardy,-,32,LD,Left,NSH,Standard (2-way),32,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Devin Setoguchi,-,29,RW,Right,LAK,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Nicklas Grossmann,-,31,LD,Left,CGY,Standard (1-way),31,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Danny Kristo,-,26,RW,Right,STL,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Yanni Gourde,SEA,24,"C, LW, RW",Left,TBL,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Eric Boulton,-,39,LW,Left,NYI,35+ (2-way),39,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Bobby Farnham,-,27,RW,Left,MTL,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Erik Burgdoerfer,-,27,RD,Right,BUF,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Matej Stransky,-,22,RW,Right,DAL,Standard (2-way),23,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Garret Sparks,-,23,G,Left,TOR,Standard (2-way),23,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Daniel Catenacci,-,23,C,Left,BUF,Standard (2-way),23,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Cory Conacher,-,26,LW,Left,TBL,Standard (1-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Dan Kelly,-,27,LD,Left,SJS,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Mike Halmo,-,25,LW,Left,TBL,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Garrett Wilson,-,25,"RW, LW",Left,PIT,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Jeff Schultz,-,30,LD,Left,ANA,Standard (2-way),30,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Michael Liambas,-,27,LW,Left,NSH,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Kristers Gudlevskis,-,23,G,Left,TBL,Standard (2-way),23,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Brad Malone,EDM,27,"C, LW",Left,WSH,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Alex Friesen,-,25,C,Left,STL,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Wade Megan,-,25,C,Left,STL,Standard (2-way),25,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Jacob Doty,-,23,C,Right,STL,Standard (2-way),23,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Karl Stollery,-,28,LD,Left,NJD,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Morgan Ellis,-,24,RD,Right,STL,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Andrew MacWilliam,-,26,LD,Left,NJD,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Carter Camper,-,27,C,Right,NJD,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Borna Rendulic,-,24,RW,Right,VAN,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Edward Pasquale,-,25,G,Left,DET,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Spencer Abbott,-,28,LW,Right,CHI,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Mark Fraser,-,29,D,Left,EDM,Standard (2-way),29,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Harry Zolnierczyk,-,28,LW,Left,NSH,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Darren Dietz,-,22,RD,Right,WSH,Standard (2-way),22,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Joe Cannata,-,26,G,Left,WSH,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Pierre-Luc Letourneau-Leblond,-,31,RW,Left,TBL,Standard (2-way),31,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Jeremy Morin,-,25,"LW, RW",Right,TBL,Standard (2-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Christian Thomas,-,24,"LW, RW",Right,WSH,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Greg Carey,-,26,C,Left,PHI,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Gabriel Dumont,-,25,C,Right,TBL,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Matt Irwin,VAN,28,LD/RD,Left,NSH,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Yannick Weber,-,27,RD,Right,NSH,Standard (1-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Turner Elson,MIN,23,LW,Left,COL,Standard (2-way),23,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Chad Ruhwedel,NYR,26,RD,Right,PIT,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Cameron Gaunce,-,26,LD,Left,PIT,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
David Warsofsky,-,26,LD,Left,PIT,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Pierre-Cédric Labrie,-,29,LW,Left,CHI,Standard (2-way),29,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Sam Carrick,EDM,24,"C, RW",Right,CHI,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Michaël Bournival,-,24,LW,Left,TBL,Standard (2-way),24,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Stuart Percy,-,23,LD,Left,PIT,Standard (2-way),23,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Steve Oleksy,-,30,RD,Right,PIT,Standard (2-way),30,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Tom Sestito,-,28,LW,Left,PIT,Standard (2-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Brandon Mashinter,-,27,LW,Left,CHI,Standard (1-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Jordan Caron,-,25,RW,Left,STL,Standard (2-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Matt Taormina,-,29,LD,Left,TBL,Standard (2-way),29,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Tye McGinn,-,25,LW,Left,TBL,Standard (2-way),25,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Tim Erixon,-,25,LD,Left,PIT,Standard (2-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Paul Carey,-,27,C,Left,WSH,Standard (2-way),27,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Luke Witkowski,-,26,"RW, RD",Right,TBL,Standard (2-way),26,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Dennis Rasmussen,-,25,C,Left,CHI,Standard (1-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Kevin Porter,-,30,C,Left,PIT,Standard (2-way),30,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Mac Carruth,-,24,G,Left,CHI,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Marek Mazanec,-,24,G,Right,NSH,Standard (2-way),24,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Tom Nilsson,-,22,RD,Right,VAN,Standard (2-way),22,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Lars Johansson,-,28,G,Left,CHI,Standard (1-way),28,,1,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Tanner Richard,-,23,C,Left,TBL,Standard (2-way),23,,1,RFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Joel Vermin,-,24,RW,Left,TBL,Standard (2-way),24,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Adam Payerl,-,25,C,Right,NSH,Standard (2-way),25,,1,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Oleg Yevenko,-,25,LD,Left,CBJ,Standard (2-way),25,,1,UFANo QO,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Andrew Campbell,-,28,LD,Left,TOR,Standard (2-way),27,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Chris Brown,-,25,"RW, C",Right,WSH,Standard (2-way),24,,2,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Vincent LoVerde,-,27,RD,Right,LAK,Standard (2-way),26,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Reid McNeill,-,24,LD,Left,PIT,Standard (2-way),23,,2,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Chris Conner,-,32,RW,Left,PHI,Standard (2-way),31,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Byron Froese,VGK,25,C,Right,TOR,Standard (2-way),24,,2,UFAGroup 6,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Mike McKenna,-,33,G,Right,FLA,Standard (2-way),32,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Richard Bachman,-,28,G,Left,VAN,Standard (1-way),27,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Chris Bourque,-,30,LW,Left,WSH,Standard (2-way),29,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Cameron Schilling,-,27,LD,Left,CHI,Standard (1-way),26,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
Paul Thompson,-,27,RW,Right,NJD,Standard (2-way),26,,2,UFA,2017,"$575,000","$575,000","$575,000","$575,000",$0,$0
