PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap_Percentage,Y_Salary_Cap
Dana Tyrell,-,20,C,Left,TBL,Entry-Level,19,,3,RFA,2012,"$683,333","$845,833","$687,500","$600,000","$87,500","$187,500",2009-10,0.012030510563380281,56800000
Kamil Kreps,-,24,C,Right,FLA,Standard (1-way),23,,2,RFA,2010,"$682,500","$682,500","$682,500","$682,500",$0,$0,2009-10,0.012015845070422535,56800000
Jamie McGinn,-,20,"LW, RW",Left,SJS,Entry-Level,19,,3,RFA,2011,"$681,667","$996,667","$710,000","$625,000","$85,000","$315,000",2009-10,0.012001179577464789,56800000
Taylor Ellington,-,20,D,Left,VAN,Entry-Level,20,,3,RFA,2012,"$679,167","$875,000","$637,500","$550,000","$87,500","$237,500",2009-10,0.011957165492957746,56800000
Nick Foligno,CHI,21,"LW, C, RW",Left,OTT,Entry-Level,20,,3,RFA,2010,"$676,667","$850,000","$785,000","$785,000",$0,"$65,000",2009-10,0.011913151408450704,56800000
Matt Niskanen,-,22,RD,Right,DAL,Entry-Level,20,,3,RFA,2010,"$675,000","$850,000","$805,000","$805,000",$0,"$45,000",2009-10,0.011883802816901408,56800000
Mathieu Perreault,-,21,"LW, RW, C",Left,WSH,Entry-Level,20,,3,RFA,2011,"$675,000","$725,000","$675,000","$600,000","$75,000","$75,000",2009-10,0.011883802816901408,56800000
Marco Scandella,STL,19,LD,Left,MIN,Entry-Level,19,,3,RFA,2013,"$672,500","$875,000",$0,"-$87,500","$87,500",$0,2009-10,0.011839788732394366,56800000
Paul Postma,-,20,RD,Right,ATL,Entry-Level,20,,3,RFA,2012,"$670,833","$875,000","$637,500","$550,000","$87,500","$237,500",2009-10,0.01181044014084507,56800000
Chad Denny,-,22,D,Left,ATL,Entry-Level,20,,3,RFA,2010,"$668,333","$668,333","$710,000","$710,000",$0,$0,2009-10,0.011766426056338028,56800000
Kevin Marshall,-,20,D,Left,PHI,Entry-Level,19,,3,RFA,2012,"$666,667","$845,833","$662,500","$575,000","$87,500","$212,500",2009-10,0.011737095070422535,56800000
Clayton Stoner,-,24,LD,Left,MIN,Standard (2-way),24,,1,RFA,2010,"$665,500","$665,500","$665,500","$665,500",$0,$0,2009-10,0.011716549295774648,56800000
Max Sauve,-,19,C,Left,BOS,Entry-Level,19,,3,RFA,2013,"$662,500","$875,000",$0,"-$87,500","$87,500",$0,2009-10,0.011663732394366197,56800000
Patrick Mullen,-,23,RD,Right,LAK,Entry-Level,23,,2,RFA,2011,"$662,500","$875,000","$662,500","$575,000","$87,500","$212,500",2009-10,0.011663732394366197,56800000
Tyler Plante,-,22,G,Left,FLA,Entry-Level,20,,3,RFA,2010,"$660,000","$660,000","$710,000","$710,000",$0,$0,2009-10,0.011619718309859155,56800000
Chris Thorburn,-,26,"RW, LW",Right,ATL,Standard (1-way),26,,2,UFA,2011,"$660,000","$660,000","$630,000","$630,000",$0,$0,2009-10,0.011619718309859155,56800000
Trevor Smith,-,24,C,Left,NYI,Standard (2-way),0,,1,UFA,2010,"$660,000","$660,000","$660,000","$660,000",$0,$0,2009-10,0.011619718309859155,56800000
Chad Johnson,-,23,G,Left,NYR,Entry-Level,23,,2,RFA,2011,"$660,000","$850,000","$640,000","$555,000","$85,000","$210,000",2009-10,0.011619718309859155,56800000
Jaroslav Janus,-,19,G,Left,TBL,Entry-Level,20,,3,RFA,2012,"$658,333","$658,333","$600,000","$550,000","$50,000",$0,2009-10,0.01159036971830986,56800000
Drayson Bowman,-,20,LW,Left,CAR,Entry-Level,19,,3,RFA,2012,"$658,333","$845,833","$637,500","$550,000","$87,500","$237,500",2009-10,0.01159036971830986,56800000
Evgeni Dadonov,DAL,20,"RW, LW",Left,FLA,Entry-Level,20,,3,RFA,2012,"$654,167","$875,000","$612,500","$525,000","$87,500","$262,500",2009-10,0.011517024647887324,56800000
Oscar Moller,-,20,LW,Right,LAK,Entry-Level,19,,3,RFA,2011,"$654,167","$875,000","$654,167","$566,667","$87,500","$212,500",2009-10,0.011517024647887324,56800000
Stefan Legein,-,20,C,Right,CBJ,Entry-Level,18,,3,RFA,2012,"$654,167","$816,667","$687,500","$600,000","$87,500","$187,500",2009-10,0.011517024647887324,56800000
Dustin Boyd,-,22,C,Left,CGY,Standard (1-way),23,,1,RFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Kris Chucko,-,23,LW,Right,CGY,Standard (2-way),23,,1,RFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Wade Belak,-,Deceased (35),RW,Right,FLA,Standard (1-way),31,,2,UFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Jeff Woywitka,-,25,LD,Left,DAL,Standard (1-way),25,,2,UFA,2011,"$650,000","$650,000","$600,000","$600,000",$0,$0,2009-10,0.011443661971830986,56800000
Andy Hilbert,-,28,C,Left,MIN,Standard (2-way),28,,1,UFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Brett Lebda,-,27,LW,Left,DET,Standard (1-way),24,,4,UFA,2010,"$650,000","$650,000","$850,000","$850,000",$0,$0,2009-10,0.011443661971830986,56800000
Jaime Sifers,-,26,D,Right,MIN,Standard (2-way),26,,1,UFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Joe Piskula,-,24,LD,Left,LAK,Standard (2-way),25,,1,UFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Joey MacDonald,-,29,G,Left,TOR,Standard (2-way),29,,1,UFA,2010,"$650,000","$650,000","$650,000","$650,000",$0,$0,2009-10,0.011443661971830986,56800000
Kevin Klein,-,24,RD,Right,NSH,Standard (1-way),23,,2,RFA,2010,"$650,000","$650,000","$800,000","$800,000",$0,$0,2009-10,0.011443661971830986,56800000
Brad Thiessen,-,23,G,Left,PIT,Entry-Level,23,,2,RFA,2011,"$650,000","$875,000","$637,500","$550,000","$87,500","$237,500",2009-10,0.011443661971830986,56800000
Blake Comeau,-,23,"RW, LW",Right,NYI,Standard (1-way),23,,2,RFA,2011,"$650,000","$650,000","$500,000","$500,000",$0,$0,2009-10,0.011443661971830986,56800000
James Wright,-,19,C,Left,TBL,Entry-Level,19,,3,RFA,2012,"$646,667","$1,005,000","$570,000","$500,000","$70,000","$450,000",2009-10,0.011384982394366198,56800000
James Neal,-,21,"RW, LW",Left,DAL,Entry-Level,19,,3,RFA,2010,"$646,667","$821,667","$720,000","$720,000",$0,"$45,000",2009-10,0.011384982394366198,56800000
T.J. Brennan,-,20,LD,Left,BUF,Entry-Level,20,,3,RFA,2012,"$645,833","$875,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.011370299295774648,56800000
Tomas Kana,-,21,C,Right,STL,Entry-Level,20,,3,RFA,2010,"$643,333","$643,333","$710,000","$710,000",$0,$0,2009-10,0.011326285211267606,56800000
T.J. Fast,-,21,D,Left,LAK,Entry-Level,0,,3,RFA,2011,"$643,333","$643,333","$660,000","$600,000","$60,000",$0,2009-10,0.011326285211267606,56800000
Niklas Hjalmarsson,-,22,LD/RD,Left,CHI,Entry-Level,20,,3,RFA,2010,"$643,333","$643,333","$666,000","$666,000",$0,$0,2009-10,0.011326285211267606,56800000
Josh Godfrey,-,21,D,Right,WSH,Entry-Level,19,,3,RFA,2011,"$641,667","$845,833","$687,500","$600,000","$87,500","$187,500",2009-10,0.011296954225352113,56800000
Tyler Sloan,-,28,LD,Left,WSH,Standard (1-way),28,,1,UFA,2010,"$640,000","$640,000","$640,000","$640,000",$0,$0,2009-10,0.011267605633802818,56800000
Riley Holzapfel,-,20,C,Left,ATL,Entry-Level,19,,3,RFA,2010,"$640,000","$821,667","$625,000","$625,000",$0,"$140,000",2009-10,0.011267605633802818,56800000
Tyler Beskorowany,-,19,G,Left,DAL,Entry-Level,19,,3,RFA,2013,"$637,500","$875,000",$0,"-$87,500","$87,500",$0,2009-10,0.011223591549295775,56800000
Alec Martinez,VGK,21,LD,Left,LAK,Entry-Level,21,,3,RFA,2011,"$637,500","$875,000","$637,500","$550,000","$87,500","$237,500",2009-10,0.011223591549295775,56800000
Josh Gratton,-,26,LW,Left,ATL,Standard (2-way),26,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Jamie Lundmark,-,28,"C, RW",Right,CGY,Standard (2-way),28,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Ole-Kristian Tollefsen,-,25,D,Left,PHI,Standard (1-way),25,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Derek Smith,-,24,LD,Left,OTT,Standard (2-way),24,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Anders Eriksson,-,34,D,Left,ARI,Standard (2-way),34,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Ryan Stone,-,24,LW,Left,EDM,Standard (2-way),24,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Dany Sabourin,-,28,G,Left,BOS,Standard (2-way),28,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Kurtis Foster,-,27,D,Right,TBL,Standard (1-way),27,,1,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Adam Hall,-,28,RW,Right,TBL,Standard (1-way),27,,3,UFA,2011,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Eric Boulton,-,32,LW,Left,ATL,Standard (1-way),31,,2,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Kyle Cumiskey,-,22,LD,Left,COL,Standard (2-way),22,,2,RFA,2011,"$600,000","$600,000","$525,000","$525,000",$0,$0,2009-10,0.01056338028169014,56800000
Michael Leighton,-,28,G,Left,CAR,Standard (1-way),27,,2,UFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Teddy Purcell,-,23,"RW, LW",Right,LAK,Standard (1-way),23,,1,RFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Grant Clitsome,-,24,LD,Left,CBJ,Entry-Level,23,,2,RFA,2010,"$600,000","$625,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Daniel Winnik,-,24,C,Left,ARI,Standard (2-way),24,,1,RFA,2010,"$600,000","$600,000","$600,000","$600,000",$0,$0,2009-10,0.01056338028169014,56800000
Alexander Urbom,-,18,LD,Left,NJD,Entry-Level,18,,3,RFA,2014,"$598,333","$900,000",$0,"-$90,000","$90,000",$0,2009-10,0.010534031690140845,56800000
Darren Helm,-,22,"C, LW, RW",Left,DET,Entry-Level,19,,3,RFA,2010,"$597,833","$597,833","$500,000","$500,000",$0,$0,2009-10,0.010525228873239437,56800000
Dustin Tokarski,BUF,19,G,Left,TBL,Entry-Level,18,,3,RFA,2013,"$597,778","$696,111",$0,"-$70,000","$70,000",$0,2009-10,0.010524260563380282,56800000
Trevor Cann,-,20,G,Left,COL,Entry-Level,20,,3,RFA,2012,"$595,833","$875,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.010490017605633803,56800000
Adam Henrique,EDM,19,"LW, C",Left,NJD,Entry-Level,19,,3,RFA,2013,"$595,833","$875,000",$0,"-$87,500","$87,500",$0,2009-10,0.010490017605633803,56800000
Patrice Cormier,-,19,C,Left,NJD,Entry-Level,19,,3,RFA,2013,"$595,833","$875,000",$0,"-$87,500","$87,500",$0,2009-10,0.010490017605633803,56800000
TJ Galiardi,-,21,LW,Left,COL,Entry-Level,20,,3,RFA,2011,"$595,833","$875,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.010490017605633803,56800000
Braden Holtby,-,19,G,Left,WSH,Entry-Level,18,,3,RFA,2013,"$595,555","$660,555",$0,"-$70,000","$70,000",$0,2009-10,0.01048512323943662,56800000
Kevin Henderson,-,22,LW,Left,SJS,Entry-Level,22,,2,RFA,2011,"$595,000","$720,000","$585,000","$525,000","$60,000","$125,000",2009-10,0.010475352112676056,56800000
Joel Gistedt,-,21,G,Left,ARI,Entry-Level,20,,3,RFA,2011,"$593,333","$850,000","$585,000","$500,000","$85,000","$265,000",2009-10,0.01044600352112676,56800000
Codey Burki,-,21,C,Left,COL,Entry-Level,20,,3,RFA,2010,"$593,333","$593,333","$635,000","$635,000",$0,$0,2009-10,0.01044600352112676,56800000
Roman Voloshenko,-,23,LW,Right,MIN,Entry-Level,19,,3,RFA,2010,"$591,667","$591,667","$550,000","$550,000",$0,$0,2009-10,0.010416672535211268,56800000
Mike Santorelli,-,23,"C, RW",Right,NSH,Entry-Level,21,,3,RFA,2010,"$591,667","$591,667","$620,000","$620,000",$0,$0,2009-10,0.010416672535211268,56800000
Justin Falk,-,20,LD,Left,MIN,Entry-Level,20,,3,RFA,2011,"$591,667","$741,667","$597,500","$525,000","$72,500","$225,000",2009-10,0.010416672535211268,56800000
Petr Kalus,-,22,LW,Left,BOS,Entry-Level,19,,3,RFA,2011,"$590,000","$850,000","$585,000","$500,000","$85,000","$265,000",2009-10,0.010387323943661972,56800000
Michael Sauer,-,21,D,Right,NYR,Entry-Level,19,,3,RFA,2010,"$590,000","$590,000","$600,000","$600,000",$0,$0,2009-10,0.010387323943661972,56800000
Brad Marchand,BOS,21,LW,Left,BOS,Entry-Level,19,,3,RFA,2011,"$590,000","$821,667","$585,000","$500,000","$85,000","$265,000",2009-10,0.010387323943661972,56800000
Matthew Corrente,-,21,D,Right,NJD,Entry-Level,19,,3,RFA,2011,"$590,000","$821,667","$585,000","$500,000","$85,000","$265,000",2009-10,0.010387323943661972,56800000
Keven Veilleux,-,20,C,Right,PIT,Entry-Level,19,,3,RFA,2012,"$587,500","$875,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.01034330985915493,56800000
Grant Lewis,-,24,D,Right,ATL,Standard (2-way),24,,2,RFA,2011,"$587,500","$587,500","$550,000","$550,000",$0,$0,2009-10,0.01034330985915493,56800000
Joel Perrault,-,26,C,Right,ARI,Standard (1-way),25,,2,UFA,2010,"$587,500","$587,500","$625,000","$625,000",$0,$0,2009-10,0.01034330985915493,56800000
Jeff Tambellini,-,25,LW,Left,NYI,Standard (1-way),24,,2,UFA,2010,"$587,500","$587,500","$625,000","$625,000",$0,$0,2009-10,0.01034330985915493,56800000
Brad Richardson,-,24,C,Left,LAK,Standard (1-way),23,,2,RFA,2010,"$587,500","$587,500","$600,000","$600,000",$0,$0,2009-10,0.01034330985915493,56800000
Matt Halischuk,-,21,RW,Right,NJD,Entry-Level,20,,3,RFA,2011,"$587,500","$875,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.01034330985915493,56800000
Anton Khudobin,-,23,G,Left,MIN,Entry-Level,21,,3,RFA,2010,"$586,667","$586,667","$600,000","$600,000",$0,$0,2009-10,0.010328644366197183,56800000
Colton Sceviour,-,20,"RW, C",Right,DAL,Entry-Level,20,,3,RFA,2011,"$585,833","$775,000","$577,500","$500,000","$77,500","$197,500",2009-10,0.010313961267605634,56800000
Cody Almond,-,19,"C, LW",Left,MIN,Entry-Level,20,,3,RFA,2012,"$585,000","$643,333","$550,000","$500,000","$50,000",$0,2009-10,0.010299295774647887,56800000
Joey Crabb,-,26,RW,Right,ATL,Standard (2-way),26,,1,UFA,2010,"$585,000","$585,000","$585,000","$585,000",$0,$0,2009-10,0.010299295774647887,56800000
Steve Downie,-,22,"RW, LW",Right,PHI,Entry-Level,19,,3,RFA,2010,"$585,000","$816,667","$585,000","$585,000",$0,"$165,000",2009-10,0.010299295774647887,56800000
Vladimír Sobotka,-,21,"LW, C",Left,BOS,Entry-Level,20,,3,RFA,2010,"$583,333","$750,000","$625,000","$625,000",$0,"$125,000",2009-10,0.010269947183098592,56800000
Drew Schiestel,-,20,D,Right,BUF,Entry-Level,20,,3,RFA,2012,"$583,333","$750,000","$587,500","$500,000","$87,500","$287,500",2009-10,0.010269947183098592,56800000
Simon Danis-Pepin,-,21,D,Right,CHI,Entry-Level,21,,3,RFA,2012,"$583,333","$583,333","$575,000","$500,000","$75,000",$0,2009-10,0.010269947183098592,56800000
Matt Beleskey,-,21,LW,Left,ANA,Entry-Level,20,,3,RFA,2011,"$583,333","$668,333","$565,000","$545,000","$20,000","$85,000",2009-10,0.010269947183098592,56800000
Peter Harrold,-,26,"RD, RW",Right,LAK,Standard (1-way),25,,3,UFA,2011,"$583,333","$583,333","$583,333","$583,333",$0,$0,2009-10,0.010269947183098592,56800000
TJ Brodie,TOR,19,LD/RD,Left,CGY,Entry-Level,19,,3,RFA,2013,"$583,333","$758,333",$0,"-$75,000","$75,000",$0,2009-10,0.010269947183098592,56800000
Sami Lepisto,-,24,D,Left,ARI,Standard (1-way),24,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Stephane Yelle,-,35,C,Left,CAR,35+ (1-way),35,,1,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Mike Lundin,-,24,LD,Left,TBL,Standard (2-way),24,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Matt Lashoff,-,22,D,Left,TBL,Standard (2-way),22,,2,RFA,2011,"$550,000","$550,000","$525,000","$525,000",$0,$0,2009-10,0.009683098591549295,56800000
Jesse Winchester,-,25,"C, RW, LW",Right,OTT,Standard (1-way),24,,2,RFA,2010,"$550,000","$550,000","$575,000","$575,000",$0,$0,2009-10,0.009683098591549295,56800000
Cam Janssen,-,25,RW,Right,NJD,Standard (1-way),23,,3,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Colin McDonald,-,24,RW,Right,EDM,Standard (2-way),24,,1,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Cody McCormick,-,26,"C, RW, LW",Right,BUF,Standard (2-way),26,,1,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Zac Rinaldo,-,19,LW,Left,PHI,Entry-Level,19,,3,RFA,2013,"$550,000","$550,000",$0,"-$55,000","$55,000",$0,2009-10,0.009683098591549295,56800000
Joe Vitale,-,23,"C, RW",Right,PIT,Entry-Level,24,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Jannik Hansen,-,23,RW,Right,VAN,Standard (2-way),23,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
John McCarthy,-,22,LW,Left,SJS,Entry-Level,23,,2,RFA,2011,"$550,000","$550,000","$550,000","$500,000","$50,000",$0,2009-10,0.009683098591549295,56800000
Marcel Goc,-,25,C,Left,NSH,Standard (2-way),25,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Derek MacKenzie,-,28,"C, LW",Left,CBJ,Standard (2-way),27,,2,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Corey Potter,-,25,RD,Right,NYR,Standard (2-way),25,,1,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Kris Russell,-,22,LD/RD,Left,CBJ,Entry-Level,20,,3,RFA,2010,"$550,000","$750,000","$525,000","$525,000",$0,"$50,000",2009-10,0.009683098591549295,56800000
Craig Adams,-,32,RW,Right,PIT,Standard (1-way),32,,2,UFA,2011,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Thomas Greiss,-,23,G,Left,SJS,Standard (2-way),23,,2,UFA,2011,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Tim Jackman,-,27,RW,Right,NYI,Standard (1-way),27,,1,UFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Nate Thompson,-,24,C,Left,NYI,Standard (2-way),24,,1,RFA,2010,"$550,000","$550,000","$550,000","$550,000",$0,$0,2009-10,0.009683098591549295,56800000
Brian McGrattan,-,27,RW,Right,CGY,Standard (1-way),27,,1,UFA,2010,"$547,000","$547,000","$547,000","$547,000",$0,$0,2009-10,0.009630281690140845,56800000
James Reimer,DET,21,G,Left,TOR,Entry-Level,20,,3,RFA,2011,"$546,667","$596,667","$555,000","$500,000","$55,000","$25,000",2009-10,0.009624419014084507,56800000
Frazer McLaren,-,21,LW,Left,SJS,Entry-Level,20,,3,RFA,2011,"$543,333","$543,333","$535,000","$500,000","$35,000",$0,2009-10,0.009565721830985915,56800000
Jason Demers,-,21,RD,Right,SJS,Entry-Level,20,,3,RFA,2011,"$543,333","$543,333","$535,000","$535,000",$0,$0,2009-10,0.009565721830985915,56800000
Keith Seabrook,-,20,D,Right,CGY,Entry-Level,21,,3,RFA,2012,"$541,667","$541,667","$540,000","$500,000","$40,000",$0,2009-10,0.009536390845070422,56800000
Jeff Frazee,-,22,G,Left,NJD,Entry-Level,0,,3,RFA,2011,"$541,667","$541,667","$550,000","$500,000","$50,000",$0,2009-10,0.009536390845070422,56800000
Patrick McNeill,-,22,D,Left,WSH,Entry-Level,20,,3,RFA,2010,"$541,667","$541,667","$550,000","$550,000",$0,$0,2009-10,0.009536390845070422,56800000
Adam McQuaid,-,22,RD,Right,BOS,Entry-Level,20,,3,RFA,2010,"$541,667","$623,333","$550,000","$550,000",$0,"$100,000",2009-10,0.009536390845070422,56800000
Aaron Johnson,-,26,D,Left,CHI,Standard (1-way),26,,1,UFA,2010,"$540,000","$540,000","$540,000","$540,000",$0,$0,2009-10,0.009507042253521126,56800000
Kaspars Daugavins,-,21,"C, LW",Left,OTT,Entry-Level,19,,3,RFA,2011,"$537,500","$537,500","$557,500","$500,000","$57,500",$0,2009-10,0.009463028169014084,56800000
Mike Brown,-,24,RW,Right,ANA,Standard (1-way),23,,2,RFA,2011,"$537,500","$537,500","$500,000","$500,000",$0,$0,2009-10,0.009463028169014084,56800000
Steven Pinizzotto,-,25,RW,Right,WSH,Standard (2-way),25,,2,RFA,2011,"$537,500","$537,500","$525,000","$525,000",$0,$0,2009-10,0.009463028169014084,56800000
Nick Palmieri,-,19,RW,Right,NJD,Entry-Level,18,,3,RFA,2012,"$536,667","$801,667","$585,000","$500,000","$85,000","$290,000",2009-10,0.009448362676056338,56800000
Curtis McElhinney,-,26,G,Left,CGY,Standard (1-way),26,,2,UFA,2011,"$535,000","$535,000","$500,000","$500,000",$0,$0,2009-10,0.009419014084507042,56800000
Andrew Desjardins,-,22,C,Left,SJS,Entry-Level,24,,1,RFA,2010,"$535,000","$535,000","$535,000","$535,000",$0,$0,2009-10,0.009419014084507042,56800000
Robert Bortuzzo,NYI,20,RD,Right,PIT,Entry-Level,20,,3,RFA,2012,"$535,000","$535,000","$530,000","$500,000","$30,000",$0,2009-10,0.009419014084507042,56800000
Brett Bellemore,-,21,D,Right,CAR,Entry-Level,20,,3,RFA,2011,"$533,333","$533,333","$530,000","$500,000","$30,000",$0,2009-10,0.009389665492957746,56800000
Brian Lashoff,-,18,LD,Left,DET,Entry-Level,18,,3,RFA,2013,"$531,667","$531,667",$0,"-$20,000","$20,000",$0,2009-10,0.009360334507042253,56800000
Andrew Kozek,-,23,LW,Left,ATL,Entry-Level,23,,2,RFA,2011,"$531,250","$531,250","$520,000","$500,000","$20,000",$0,2009-10,0.009352992957746479,56800000
Hubert Labrie,-,17,D,Left,DAL,Entry-Level,17,,3,RFA,2014,"$528,333","$528,333",$0,"-$20,000","$20,000",$0,2009-10,0.009301637323943662,56800000
Brett Sutter,-,22,"LW, C",Left,CGY,Entry-Level,20,,3,RFA,2010,"$528,333","$536,667","$560,000","$560,000",$0,$0,2009-10,0.009301637323943662,56800000
Patrick Maroon,BOS,21,"LW, RW",Left,ANA,Entry-Level,19,,3,RFA,2011,"$528,333","$528,333","$555,000","$502,500","$52,500",$0,2009-10,0.009301637323943662,56800000
Alexandre Bolduc,-,24,C,Left,VAN,Standard (2-way),23,,2,RFA,2010,"$527,500","$527,500","$540,000","$500,000","$40,000",$0,2009-10,0.009286971830985915,56800000
Martin Jones,TOR,19,G,Left,LAK,Entry-Level,18,,3,RFA,2013,"$526,111","$526,111",$0,"-$30,000","$30,000",$0,2009-10,0.009262517605633803,56800000
Matt Smaby,-,24,D,Left,TBL,Standard (1-way),24,,2,UFA,2011,"$525,000","$525,000","$500,000","$500,000",$0,$0,2009-10,0.009242957746478873,56800000
David Liffiton,-,24,D,Left,CBJ,Standard (2-way),24,,1,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Jean-Francois Jacques,-,24,LW,Left,EDM,Standard (2-way),23,,2,RFA,2010,"$525,000","$525,000","$550,000","$550,000",$0,$0,2009-10,0.009242957746478873,56800000
Aaron Rome,-,25,D,Left,VAN,Standard (1-way),25,,1,UFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Tim Brent,-,25,C,Right,TOR,Standard (2-way),25,,1,UFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Pierre-Luc Letourneau-Leblond,-,24,RW,Left,NJD,Standard (1-way),23,,3,RFA,2012,"$525,000","$525,000","$500,000","$500,000",$0,$0,2009-10,0.009242957746478873,56800000
Brett Festerling,-,23,D,Left,ANA,Standard (2-way),23,,2,RFA,2011,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Kevin Westgarth,-,25,RW,Right,LAK,Standard (2-way),25,,3,UFA,2012,"$525,000","$525,000","$550,000","$550,000",$0,$0,2009-10,0.009242957746478873,56800000
Ryan Wilson,-,22,LD,Left,CGY,Entry-Level,21,,3,RFA,2011,"$525,000","$551,667","$530,000","$500,000","$30,000","$60,000",2009-10,0.009242957746478873,56800000
Joel Rechlicz,-,22,RW,Right,NYI,Entry-Level,21,,3,RFA,2011,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Davis Drewiske,-,24,LD,Left,LAK,Entry-Level,23,,2,RFA,2010,"$525,000","$525,000","$537,500","$537,500",$0,$0,2009-10,0.009242957746478873,56800000
Dylan Reese,-,24,RD,Right,CBJ,Standard (2-way),25,,1,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Kyle Quincey,-,23,RD,Left,DET,Standard (1-way),23,,2,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Drew Miller,-,25,"LW, RW",Left,ANA,Standard (2-way),24,,2,RFA,2010,"$525,000","$525,000","$525,000","$525,000",$0,$0,2009-10,0.009242957746478873,56800000
Frans Nielsen,-,25,"C, LW",Left,NYI,Standard (1-way),24,,4,UFA,2012,"$525,000","$525,000","$500,000","$500,000",$0,$0,2009-10,0.009242957746478873,56800000
